%time SOC Ptotal Psensor1 Ppv Ipv Psensor2 Pmcu Prf
29540 0.342433999122 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
29550 0.342191552901 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
29560 0.341941689625 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
29570 0.341691841465 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
29580 0.341709270775 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
29590 0.341629283545 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
29600 0.341676412997 1.379 1 1 0.114285714286 0.8 0.01 0.01
29610 0.341479217393 0.779 1 1 0.285714285714 0.8 0.01 0.01
29620 0.34126988008 0.779 1 1 0.285714285714 0.8 0.01 0.01
29630 0.341060557005 0.0285 1 1 0.285714285714 0.01 0.01 0.01
29640 0.341003164404 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
29650 0.340895757288 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
29660 0.340780926376 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
29670 0.340666105259 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
29680 0.34081858829 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
29690 0.340873626531 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
29700 0.341055776364 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
29710 0.340957584604 0.379 1 1.4 0.4 0.8 0.01 0.01
29720 0.34083825016 0.379 1 1.4 0.4 0.8 0.01 0.01
29730 0.340718925797 -0.3715 1 1.4 0.4 0.01 0.01 0.01
29740 0.340751530379 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
29750 0.340734110948 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
29760 0.340709260457 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
29770 0.340684412493 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
29780 0.340926848522 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
29790 0.341071829729 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
29800 0.341343899167 0.379 1 1.8 0.4 0.8 0.01 0.01
29810 0.341335637339 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
29820 0.341306227948 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
29830 0.341276821523 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
29840 0.34139931466 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
29850 0.341471779543 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
29860 0.34153680438 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
29870 0.341601821536 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
29880 0.341934055726 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
29890 0.342168838054 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
29900 0.342530661334 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
29910 0.342360379942 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
29920 0.34210600904 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
29930 0.341851653307 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
29940 0.341749210456 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
29950 0.341596762396 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
29960 0.3414368939 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
29970 0.341277037719 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
29980 0.341384464445 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
29990 0.34139446131 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
30000 0.34153156597 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
30010 0.341280401099 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
30020 0.340981111022 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
30030 0.340681836405 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
30040 0.340534510793 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
30050 0.340337170655 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
30060 0.340132410072 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
30070 0.339927663619 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
30080 0.339990273501 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
30090 0.339955432918 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
30100 0.34004774096 1.179 1 1 0.171428571429 0.8 0.01 0.01
30110 0.339859657458 0.779 1 1 0.285714285714 0.8 0.01 0.01
30120 0.339650430469 0.779 1 1 0.285714285714 0.8 0.01 0.01
30130 0.339441217761 0.0285 1 1 0.285714285714 0.01 0.01 0.01
30140 0.339383980237 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
30150 0.339276713482 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
30160 0.339162020746 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
30170 0.339047337806 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
30180 0.339200037465 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
30190 0.339255263721 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
30200 0.339437638911 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
30210 0.339159599828 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
30220 0.338815417714 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
30230 0.338471250753 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
30240 0.338279096664 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
30250 0.338036908727 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
30260 0.337787298298 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
30270 0.337537703161 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
30280 0.337555586684 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
30290 0.337475980326 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
30300 0.337523586228 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
30310 0.337290672573 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
30320 0.337036606344 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
30330 0.336782555509 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
30340 0.336680556968 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
30350 0.336528507402 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
30360 0.336369030644 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
30370 0.336209566256 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
30380 0.336317629106 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
30390 0.336328172976 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
30400 0.33646594085 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
30410 0.336215084079 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
30420 0.335916058376 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
30430 0.335617048459 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
30440 0.335470126161 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
30450 0.335273143873 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
30460 0.335068734497 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
30470 0.334864339373 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
30480 0.334927543213 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
30490 0.334893208105 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
30500 0.334986136949 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
30510 0.334834446012 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
30520 0.334670597485 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
30530 0.334506761567 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
30540 0.334495029799 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
30550 0.334433221779 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
30560 0.334363978143 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
30570 0.334294740993 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
30580 0.334493104094 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
30590 0.334593906261 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
30600 0.334821954378 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
30610 0.334769345147 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
30620 0.334695566873 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
30630 0.334621795451 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
30640 0.334700112559 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
30650 0.334728346562 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
30660 0.334749136798 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
30670 0.334769924755 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
30680 0.335058269813 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
30690 0.335249050428 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
30700 0.33556704214 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
30710 0.335280209493 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
30720 0.334891165673 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
30730 0.334502136273 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
30740 0.33426522993 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
30750 0.333978254447 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
30760 0.333683851595 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
30770 0.333389464658 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
30780 0.333362759841 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
30790 0.333238495223 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
30800 0.33324154459 1.579 1 0 0.0571428571429 0.8 0.01 0.01
30810 0.332855739323 1.779 1 0 0 0.8 0.01 0.01
30820 0.332421731512 1.779 1 0 0 0.8 0.01 0.01
30830 0.331987736668 1.0285 1 0 0 0.01 0.01 0.01
30840 0.331705933926 1.359 0.01 0 0 0.01 1.4 0.01
30850 0.331374039397 1.359 0.01 0 0 0.01 1.4 0.01
30860 0.331034713925 1.359 0.01 0 0 0.01 1.4 0.01
30870 0.330695404322 0.0385 0.01 0 0 0.01 0.01 0.01
30880 0.330623908619 1.169 0.01 0 0 0.01 0.01 1.2
30890 0.330454808422 0.0385 0.01 0 0 0.01 0.01 0.01
30900 0.330413089459 1.779 1 0.4 0 0.8 0.01 0.01
30910 0.330090496441 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
30920 0.329746723673 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
30930 0.329402966815 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
30940 0.329211466434 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
30950 0.328969852485 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
30960 0.328720804509 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
30970 0.328471772176 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
30980 0.328490644433 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
30990 0.328411871536 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
31000 0.328460513247 1.379 1 1 0.114285714286 0.8 0.01 0.01
31010 0.328264257087 0.779 1 1 0.285714285714 0.8 0.01 0.01
31020 0.328055831042 0.779 1 1 0.285714285714 0.8 0.01 0.01
31030 0.32784741956 0.0285 1 1 0.285714285714 0.01 0.01 0.01
31040 0.327791293783 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
31050 0.327685036557 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
31060 0.327571338166 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
31070 0.327457649569 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
31080 0.327611888518 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
31090 0.327668455308 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
31100 0.32785243039 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
31110 0.327755409256 0.379 1 1.4 0.4 0.8 0.01 0.01
31120 0.327637196048 0.379 1 1.4 0.4 0.8 0.01 0.01
31130 0.327518992933 -0.3715 1 1.4 0.4 0.01 0.01 0.01
31140 0.327553072878 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
31150 0.327537012058 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
31160 0.32751350271 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
31170 0.32748999575 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
31180 0.327734395613 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
31190 0.3278811137 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
31200 0.328155216917 0.379 1 1.8 0.4 0.8 0.01 0.01
31210 0.32814833433 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
31220 0.328120254641 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
31230 0.328092177782 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
31240 0.328216355045 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
31250 0.32829038719 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
31260 0.328356961819 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
31270 0.328423528654 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
31280 0.328757937404 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
31290 0.328994667034 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
31300 0.329358736066 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
31310 0.329189452695 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
31320 0.328935882979 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
31330 0.328682328984 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
31340 0.328581043408 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
31350 0.328429635767 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
31360 0.328270790449 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
31370 0.328111957579 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
31380 0.3282210308 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
31390 0.328232446851 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
31400 0.328371267093 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
31410 0.328120912055 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
31420 0.327822320255 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
31430 0.327523744713 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
31440 0.327377471744 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
31450 0.327181068262 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
31460 0.326977227371 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
31470 0.326773400908 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
31480 0.326837549767 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
31490 0.326804022418 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
31500 0.326897937914 1.179 1 1 0.171428571429 0.8 0.01 0.01
31510 0.326710812714 0.779 1 1 0.285714285714 0.8 0.01 0.01
31520 0.32650249535 0.779 1 1 0.285714285714 0.8 0.01 0.01
31530 0.326294192583 0.0285 1 1 0.285714285714 0.01 0.01 0.01
31540 0.326238215929 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
31550 0.326132094522 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
31560 0.326018529973 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
31570 0.325904975218 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
31580 0.326059418934 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
31590 0.326116164623 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
31600 0.326300352356 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
31610 0.326023064181 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
31620 0.325679481392 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
31630 0.325335914819 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
31640 0.32514471085 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
31650 0.324903358564 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
31660 0.324654567212 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
31670 0.324405791641 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
31680 0.324425106298 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
31690 0.324346708122 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
31700 0.324395812749 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
31710 0.324163756965 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
31720 0.323910500738 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
31730 0.323657260412 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
31740 0.323556418818 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
31750 0.323405412313 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
31760 0.323246961802 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
31770 0.323088523778 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
31780 0.323198220332 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
31790 0.32321017637 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
31800 0.323349645264 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
31810 0.323099606795 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
31820 0.322801290632 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
31830 0.322502990988 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
31840 0.322357123571 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
31850 0.322161083086 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
31860 0.321957598952 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
31870 0.321754129341 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
31880 0.321818862146 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
31890 0.321785835918 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
31900 0.321880360478 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
31910 0.321729713585 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
31920 0.32156688178 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
31930 0.321404062707 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
31940 0.321393690002 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
31950 0.32133312827 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
31960 0.321265114087 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
31970 0.321197106298 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
31980 0.321397300056 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
31990 0.32149971363 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
32000 0.321729659507 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
32010 0.321678316385 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
32020 0.321605756466 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
32030 0.321533203313 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
32040 0.321613080588 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
32050 0.321642762018 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
32060 0.321664982799 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
32070 0.321687201157 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
32080 0.321977578543 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
32090 0.322170172294 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
32100 0.322490264266 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
32110 0.322204168061 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
32120 0.321815631277 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
32130 0.321427110214 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
32140 0.321191054682 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
32150 0.320904818185 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
32160 0.320611138299 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
32170 0.320317475006 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
32180 0.320292092128 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
32190 0.32016893146 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
32200 0.320173368902 1.579 1 0 0.0571428571429 0.8 0.01 0.01
32210 0.319788084225 1.779 1 0 0 0.8 0.01 0.01
32220 0.319354490935 1.779 1 0 0 0.8 0.01 0.01
32230 0.318920912185 1.0285 1 0 0 0.01 0.01 0.01
32240 0.318639864507 1.359 0.01 0 0 0.01 1.4 0.01
32250 0.318308614662 1.359 0.01 0 0 0.01 1.4 0.01
32260 0.317969918256 1.359 0.01 0 0 0.01 1.4 0.01
32270 0.317631238609 0.0385 0.01 0 0 0.01 0.01 0.01
32280 0.317560964445 1.169 0.01 0 0 0.01 0.01 1.2
32290 0.317392870407 0.0385 0.01 0 0 0.01 0.01 0.01
32300 0.317352438457 1.779 1 0.4 0 0.8 0.01 0.01
32310 0.317030513611 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
32320 0.316687363182 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
32330 0.316344229557 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
32340 0.316153687128 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
32350 0.315912921485 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
32360 0.315664705879 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
32370 0.315416506317 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
32380 0.315436797065 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
32390 0.31535922911 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
32400 0.315409354045 1.379 1 1 0.114285714286 0.8 0.01 0.01
32410 0.315214046016 0.779 1 1 0.285714285714 0.8 0.01 0.01
32420 0.315006541715 0.779 1 1 0.285714285714 0.8 0.01 0.01
32430 0.314799052217 0.0285 1 1 0.285714285714 0.01 0.01 0.01
32440 0.314744180351 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
32450 0.314639067739 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
32460 0.314526497707 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
32470 0.314413937448 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
32480 0.314569887453 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
32490 0.314627952746 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
32500 0.314813703606 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
32510 0.314717846427 0.379 1 1.4 0.4 0.8 0.01 0.01
32520 0.314600750991 0.379 1 1.4 0.4 0.8 0.01 0.01
32530 0.314483665635 -0.3715 1 1.4 0.4 0.01 0.01 0.01
32540 0.314519194349 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
32550 0.314504473151 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
32560 0.314482287089 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
32570 0.31446010328 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
32580 0.314706408485 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
32590 0.314854819707 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
32600 0.315130893447 0.379 1 1.8 0.4 0.8 0.01 0.01
32610 0.315125369703 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
32620 0.315098602558 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
32630 0.315071838111 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
32640 0.315197659091 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
32650 0.315273225729 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
32660 0.315341318511 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
32670 0.315409403377 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
32680 0.315745913874 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
32690 0.315984532831 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
32700 0.31635076976 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
32710 0.316182489161 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
32720 0.315929738345 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
32730 0.315677003672 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
32740 0.315576869481 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
32750 0.315426504028 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
32760 0.315268684753 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
32770 0.315110878011 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
32780 0.315221559711 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
32790 0.315234371811 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
32800 0.315374865049 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
32810 0.315125336629 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
32820 0.31482746708 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
32830 0.314529614404 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
32840 0.314384394782 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
32850 0.314188936146 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
32860 0.313986024171 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
32870 0.313783126839 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
32880 0.313848783853 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
32890 0.313816553473 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
32900 0.313912041161 1.179 1 1 0.171428571429 0.8 0.01 0.01
32910 0.313725880878 0.779 1 1 0.285714285714 0.8 0.01 0.01
32920 0.313518482827 0.779 1 1 0.285714285714 0.8 0.01 0.01
32930 0.3133110996 0.0285 1 1 0.285714285714 0.01 0.01 0.01
32940 0.313256370872 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
32950 0.313151389256 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
32960 0.313038948413 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
32970 0.312926517338 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
32980 0.313082661268 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
32990 0.31314089687 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
33000 0.313326848839 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
33010 0.313050331208 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
33020 0.312707376912 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
